id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito;cancelada
1010;95;August;9;4;1;no;SC - Self Catering;2;0;0;no;0;0;1;0;No Deposit;yes
1015;72;June;13;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1016;8;May;3;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;3;No Deposit;no
1020;99;August;19;6;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
1021;8;November;4;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;1;No Deposit;no
1028;2;February;15;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
1029;4;September;8;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1032;1;February;27;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1037;2;December;30;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
1039;11;September;19;3;0;yes;FB - Full Board;2;0;1;no;0;0;1;2;No Deposit;no
1046;3;February;4;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1050;310;August;14;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;yes
1063;274;July;18;2;0;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit;no
1075;67;August;31;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
1084;14;July;12;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1101;102;May;24;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1106;21;September;1;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1107;49;October;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1114;35;August;11;5;1;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
1115;260;December;6;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1123;194;July;31;4;1;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;3;No Deposit;no
1127;150;June;23;1;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
1128;87;December;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1137;163;June;13;6;1;yes;HB - Half Board;2;0;1;no;0;0;1;2;No Deposit;no
1138;237;May;20;10;4;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit;no
1139;330;September;10;5;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1147;387;October;24;2;2;no;HB - Half Board;1;0;0;no;0;0;1;1;No Deposit;no
1156;133;October;17;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
1157;60;February;20;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1160;100;May;14;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1164;4;March;28;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1165;7;November;25;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1166;237;May;11;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1167;28;September;21;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
1178;274;May;12;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1179;246;June;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1182;28;June;27;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1185;539;December;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1192;3;May;19;4;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
1196;368;October;20;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1208;65;April;17;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1214;365;October;15;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
1216;133;August;11;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1217;88;August;1;9;3;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;no
1218;151;June;16;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1220;11;December;16;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1223;17;September;26;6;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
1225;17;November;5;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
1228;160;September;20;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1229;38;October;12;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
1236;183;March;27;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1237;280;October;7;7;2;yes;HB - Half Board;2;0;0;no;1;0;0;0;No Deposit;yes
1238;57;March;31;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1240;1;August;18;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1242;8;October;18;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1246;2;March;20;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
1249;57;May;29;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
1252;10;April;15;5;2;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
1257;70;April;7;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1258;1;May;7;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;no
1261;71;October;31;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;3;3;No Deposit;no
1266;112;October;9;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
1271;94;October;16;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1276;136;September;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1279;99;April;14;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1280;5;July;10;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1289;5;August;8;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
1291;110;September;24;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1295;333;July;20;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;yes
1297;43;February;18;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1298;273;July;5;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1299;252;March;23;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1303;1;December;26;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1306;21;January;2;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1313;55;February;11;7;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
1324;6;June;4;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
1327;438;May;1;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1332;216;June;2;3;0;yes;FB - Full Board;2;0;0;no;0;0;0;0;Non Refund;yes
1340;6;June;9;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
1341;27;May;23;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;yes
1342;424;July;21;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1343;11;September;23;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1354;230;July;13;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1355;23;May;27;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1358;46;April;16;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1362;279;August;12;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1365;174;June;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1366;66;September;21;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1389;51;December;6;4;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
1393;39;February;7;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
1397;56;April;7;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
1398;56;September;7;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1403;302;July;31;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
1410;87;August;2;3;0;no;BB - Bed & Breakfast;1;2;0;no;0;0;1;1;No Deposit;no
1414;42;January;1;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1419;11;April;20;4;2;yes;BB - Bed & Breakfast;2;0;0;yes;0;1;0;2;No Deposit;no
1421;11;March;18;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
1423;45;June;21;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1428;2;June;17;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
1430;57;April;10;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1433;26;August;26;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
1435;37;December;10;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
1436;73;August;18;3;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;yes
1439;113;July;31;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1444;415;December;4;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1459;99;July;10;3;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit;no
1463;138;August;19;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit;no
1464;21;June;9;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1469;54;February;27;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1474;321;June;2;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1476;7;April;8;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1477;150;July;5;7;2;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit;no
1480;47;July;5;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1482;252;July;4;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1485;29;February;11;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
1495;293;October;22;2;0;yes;HB - Half Board;2;0;0;no;0;0;3;0;No Deposit;no
1499;17;May;17;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1503;315;August;14;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1506;337;September;19;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
1510;152;July;31;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1512;260;June;23;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1514;56;April;7;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
1521;261;August;6;10;3;yes;HB - Half Board;2;2;0;no;0;0;0;0;No Deposit;yes
1524;55;March;16;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;no
1528;57;March;20;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1529;53;August;25;6;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
1543;16;March;31;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1579;30;October;17;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
1581;347;September;12;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
1586;14;June;25;1;1;yes;BB - Bed & Breakfast;3;0;0;no;0;1;1;1;No Deposit;no
1597;25;February;18;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1598;196;September;3;9;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1603;46;February;19;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1604;104;March;26;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1606;157;April;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1610;64;March;11;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
1613;119;July;14;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1615;39;April;22;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1617;1;January;2;5;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;0;No Deposit;no
1618;60;June;7;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;no
1627;46;September;10;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1628;31;September;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1630;415;December;4;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1634;214;August;27;4;1;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit;no
1641;10;June;18;2;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;1;1;No Deposit;no
1642;204;August;4;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1645;283;July;4;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
1647;161;January;8;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
1650;4;March;4;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;1;No Deposit;no
1653;146;July;23;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1657;13;July;16;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1660;73;October;24;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1661;38;August;24;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1662;3;April;21;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
1664;116;May;19;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1665;193;July;22;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1670;264;April;26;5;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
1672;35;November;30;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1676;1;March;7;2;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
1686;78;April;27;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1690;50;August;9;5;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
1691;2;January;28;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
1693;291;December;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1698;1;December;26;2;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
1706;380;October;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1708;36;March;12;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
1716;87;January;23;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1719;24;July;27;5;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;2;No Deposit;yes
1723;36;March;24;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1724;111;April;27;5;1;no;SC - Self Catering;2;1;0;no;0;0;0;0;No Deposit;yes
1726;41;August;14;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1730;8;March;1;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1731;104;March;28;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1732;313;March;4;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1733;155;March;25;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1735;13;May;15;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1739;7;March;1;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1749;40;December;27;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1751;353;May;26;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1754;31;June;3;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1757;257;September;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1759;36;February;26;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
1761;85;November;28;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1763;5;January;27;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1764;119;June;7;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
1767;13;May;17;1;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
1768;13;July;17;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1769;27;February;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1771;112;May;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
1774;331;August;19;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
1783;38;September;27;2;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;4;No Deposit;yes
1786;312;August;25;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1787;219;July;20;5;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
1789;61;July;12;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1791;9;September;1;3;0;no;HB - Half Board;3;0;0;no;0;0;0;4;No Deposit;no
1795;28;September;17;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
1801;172;July;20;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1804;170;June;7;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1806;129;May;28;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1808;46;March;29;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1810;91;April;16;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1811;38;September;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;yes
1812;64;August;7;1;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
1819;574;February;1;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
1839;26;October;24;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
1841;64;September;4;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
1843;103;April;23;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1844;175;March;6;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1848;195;August;15;7;2;yes;HB - Half Board;2;2;0;no;0;0;0;1;No Deposit;no
1851;154;April;8;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1854;325;June;26;14;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1855;4;April;25;1;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit;no
1859;36;March;12;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
1862;136;May;30;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;no
1872;318;May;25;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1873;29;September;18;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1874;2;February;25;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1879;112;March;28;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1885;6;December;5;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
1886;70;October;29;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
1887;5;November;26;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1890;165;June;29;10;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1905;352;December;24;10;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;yes
1912;22;October;3;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;3;No Deposit;no
1913;146;July;12;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
1918;148;September;12;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1927;135;March;28;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
1932;58;June;9;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;1;No Deposit;no
1934;173;July;23;6;2;yes;HB - Half Board;2;0;0;no;0;0;1;2;No Deposit;no
1937;69;February;18;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1939;117;February;28;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
1940;342;September;24;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
1941;165;May;14;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
1942;59;July;6;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
1946;199;July;29;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
1947;154;July;25;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
1949;2;July;8;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1950;65;July;24;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1956;56;November;5;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
1957;276;January;13;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1960;5;September;19;1;0;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit;no
1961;91;September;6;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
1962;74;September;16;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;Non Refund;yes
1969;2;June;30;2;0;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit;no
1970;45;August;23;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
1971;102;August;16;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
1974;21;September;24;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
1981;39;November;18;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
1985;193;June;25;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
1987;56;July;5;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
1990;397;June;26;2;2;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
1995;18;March;20;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
2011;33;April;12;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
2016;66;September;4;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
2020;102;April;5;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
2021;55;October;17;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
2025;6;June;11;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;4;0;0;No Deposit;no
2034;339;October;6;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
2040;136;November;17;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
2045;153;April;6;5;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;3;1;No Deposit;no
2048;63;January;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
2056;18;March;17;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
2057;131;June;19;3;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;3;No Deposit;no
2059;60;January;24;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
2062;36;September;26;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
2067;9;April;10;1;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit;no
2069;33;January;2;5;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit;no
