id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito
79702;9;October;9;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
79705;16;February;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
79712;84;March;8;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79716;435;June;4;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
79718;67;August;17;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
79722;8;July;15;2;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
79724;10;May;14;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79725;24;October;19;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
79730;24;June;3;2;0;yes;HB - Half Board;3;0;0;no;0;0;0;0;No Deposit
79737;184;July;31;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79739;86;May;29;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79746;175;July;16;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79748;92;September;30;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79752;137;July;22;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79755;11;August;2;4;0;yes;BB - Bed & Breakfast;2;0;1;no;0;0;1;3;No Deposit
79756;151;June;18;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
79757;133;June;17;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79770;121;January;26;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
79771;410;May;30;1;0;no;HB - Half Board;1;0;0;no;0;0;2;0;No Deposit
79772;40;April;24;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79775;1;February;16;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79784;24;January;19;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
79789;135;February;24;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
79790;26;April;27;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit
79798;251;September;27;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
79807;53;March;8;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
79808;12;November;4;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79810;216;August;13;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79812;157;May;9;7;2;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit
79816;49;July;25;6;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
79817;80;October;28;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79820;38;April;28;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
79824;1;July;10;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79828;47;November;20;3;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;2;No Deposit
79834;79;August;27;2;1;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit
79837;187;April;23;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
79843;101;October;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79847;169;July;5;3;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
79848;191;May;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79850;8;December;11;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
79855;17;December;9;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
79857;325;June;22;9;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79863;34;October;7;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit
79873;37;October;30;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79875;42;December;31;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79878;159;May;23;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
79879;29;December;15;2;0;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;1;No Deposit
79885;8;March;3;4;1;yes;BB - Bed & Breakfast;2;0;0;yes;0;2;2;0;No Deposit
79889;1;March;1;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
79891;126;August;13;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79893;2;March;6;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
79896;19;October;12;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79897;157;April;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
79900;1;December;22;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79908;163;January;3;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;3;No Deposit
79918;32;November;1;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;5;0;No Deposit
79920;193;July;17;4;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;1;1;No Deposit
79921;35;October;8;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79922;126;June;14;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79944;5;August;13;9;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
79956;15;November;26;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79957;93;April;5;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
79965;105;August;29;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
79971;260;May;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
79972;75;May;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79983;113;September;27;10;3;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit
79988;17;June;4;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
79993;167;November;2;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
79995;25;February;28;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80001;179;October;17;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80003;36;March;17;2;0;no;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit
80004;124;July;11;2;0;yes;HB - Half Board;3;0;0;no;0;0;0;1;No Deposit
80006;39;June;3;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80007;59;July;26;3;0;no;BB - Bed & Breakfast;3;1;0;no;0;0;0;2;No Deposit
80009;244;March;11;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80013;5;August;5;5;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
80018;213;June;10;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80022;18;August;5;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
80028;1;October;3;0;0;no;BB - Bed & Breakfast;3;0;0;yes;0;0;0;1;No Deposit
80033;2;November;2;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80034;25;January;7;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
80036;213;May;21;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
80044;1;March;8;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80051;45;April;21;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
80057;57;July;16;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80058;102;October;14;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
80063;33;July;26;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80074;2;February;5;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80078;88;May;24;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;16;1;0;Non Refund
80086;281;August;11;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80088;7;March;3;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80089;174;July;20;9;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80091;98;October;4;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
80097;11;March;23;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80098;20;October;2;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80099;308;August;21;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
80108;173;July;30;5;2;no;HB - Half Board;1;1;0;no;0;0;0;1;No Deposit
80113;146;February;13;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80125;7;April;5;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;11;0;0;No Deposit
80126;35;December;5;4;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
80129;145;May;5;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit
80132;200;July;26;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
80134;42;September;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80135;8;February;27;5;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80140;220;September;5;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
80141;78;November;24;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80144;8;May;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80148;225;August;24;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80149;16;April;6;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80150;11;January;16;2;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80157;83;May;12;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
80166;144;May;5;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80167;113;April;5;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80169;43;November;5;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80176;211;May;19;6;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
80178;159;March;28;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80179;387;October;19;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80181;113;July;14;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
80188;131;June;26;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80194;25;August;4;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;4;No Deposit
80207;206;April;6;5;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
80211;324;May;27;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80215;20;April;18;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80235;106;August;25;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80240;201;March;27;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80245;9;May;26;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80255;122;January;16;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80259;63;February;16;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80264;220;September;22;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;2;3;No Deposit
80265;2;November;19;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80267;83;May;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80269;94;April;13;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
80273;51;October;23;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
80283;96;November;4;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80287;8;March;5;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80295;154;July;9;7;2;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit
80300;191;October;23;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80302;258;December;25;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80304;131;May;21;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80306;72;April;7;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80308;152;March;19;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80309;29;June;7;3;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;1;0;No Deposit
80312;313;March;6;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
80321;279;August;12;5;2;no;SC - Self Catering;2;0;0;no;0;0;2;1;No Deposit
80322;3;August;13;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80327;104;May;4;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80329;1;December;18;1;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
80336;80;April;13;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80337;44;August;9;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80338;40;August;19;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80343;54;May;17;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80345;23;May;20;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80355;525;December;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80356;114;November;14;6;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;Refundable
80359;50;November;8;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80366;102;October;23;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;4;No Deposit
80374;10;December;8;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80378;73;April;21;3;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
80383;4;May;5;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80386;174;August;14;2;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
80389;41;August;15;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80391;11;April;19;2;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit
80401;92;April;22;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80412;57;February;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80414;225;October;18;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80415;337;September;14;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
80417;275;April;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80418;164;October;24;5;2;no;BB - Bed & Breakfast;1;1;0;no;0;0;0;2;No Deposit
80419;345;June;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80420;3;May;16;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80423;63;April;7;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80427;8;August;18;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80430;8;May;12;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80433;1;August;20;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
80437;145;April;26;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80438;113;May;21;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
80439;67;September;6;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80443;19;January;28;0;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80456;2;March;25;0;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80457;609;March;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80458;445;December;1;3;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
80470;3;May;3;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;2;0;0;No Deposit
80476;105;March;18;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80482;51;October;23;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80483;148;May;24;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80485;95;July;8;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
80486;85;October;30;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80493;19;August;15;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80497;100;April;27;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80498;128;April;3;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80502;141;June;14;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80503;123;April;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80507;169;March;31;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
80508;282;October;2;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80512;254;May;5;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80514;57;February;15;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
80534;71;December;31;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;1;No Deposit
80536;7;October;26;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;3;No Deposit
80537;22;October;21;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80546;28;November;7;9;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
80549;30;February;22;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80557;58;March;31;4;0;no;SC - Self Catering;2;0;0;no;0;0;4;0;No Deposit
80560;44;March;2;0;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80561;13;November;8;4;0;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
80579;139;July;15;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80580;214;September;25;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
80587;246;April;24;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80595;35;April;14;3;0;yes;HB - Half Board;3;1;0;no;0;0;3;2;No Deposit
80596;291;August;4;4;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
80600;89;June;4;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80601;6;October;11;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;4;2;0;0;No Deposit
80605;124;April;23;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80608;44;July;29;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;1;1;No Deposit
80615;94;May;7;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80617;21;March;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80618;13;October;9;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80621;57;September;6;6;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80622;19;September;26;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;No Deposit
80626;288;October;16;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
80631;241;November;5;8;2;yes;HB - Half Board;2;0;0;no;1;0;0;1;No Deposit
80638;198;August;15;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
80641;242;October;18;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
80642;54;October;13;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80645;138;July;1;2;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
80647;48;February;1;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
80650;104;December;11;10;4;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
80651;281;September;18;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
80663;147;March;31;3;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
80668;3;January;20;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;2;0;1;No Deposit
80675;74;June;13;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80685;10;February;12;7;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
80689;167;November;1;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
80690;40;August;15;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
80698;156;May;2;5;1;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
80701;75;September;17;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
80702;17;February;16;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80708;22;May;22;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80709;86;August;14;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;4;1;No Deposit
80715;155;July;14;9;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
80719;239;February;9;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
80721;21;May;10;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80725;1;November;29;1;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit
80729;85;April;12;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
80730;131;August;21;19;6;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80734;149;May;30;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80742;118;February;29;3;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
80750;134;May;18;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
80754;62;June;4;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;2;No Deposit
80755;182;May;4;6;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
80760;147;April;25;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80763;27;January;2;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;2;No Deposit
80774;168;August;6;2;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;3;No Deposit
80779;476;October;26;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80781;16;February;20;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80791;92;August;4;2;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;2;1;No Deposit
80792;189;June;16;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
80793;27;June;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80802;6;December;18;5;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
80803;305;November;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
80810;15;May;29;3;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
80831;61;June;16;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80835;120;August;17;5;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;3;0;No Deposit
80837;11;August;27;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80846;132;June;18;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
80849;116;March;19;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80856;129;January;7;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
80857;91;August;24;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80862;330;June;5;12;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
80867;15;May;13;7;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
80868;6;February;11;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80871;24;April;17;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80880;248;June;5;2;1;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit
80881;1;October;3;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80882;132;December;23;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
80885;4;August;25;6;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;2;No Deposit
80887;76;May;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
80889;45;January;1;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
80892;53;August;28;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
80894;134;July;5;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;2;No Deposit
80904;174;May;13;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
